Name,id_Number,ExposureTime
Brian Gilson,9.00182E+16,8
Brian Sapp,9.12722E+16,8
Brittani Martinez,3.86092E+16,8
Brittney Rinehart,9.74262E+16,8
Bruce Hayes,4.53932E+16,8
Callie Castillo,4.82692E+16,8
Candace Willner,9.12862E+16,8
Carl Vidal,8.99632E+16,8
Carmen Bradley,6.31532E+16,8
Carmen Montoya,6.30042E+16,8
Carol Giles,2.85622E+16,8
Chance Ruby,4.68482E+16,8
Charles Alden,7.53732E+16,8
Charles Burchard,7.17832E+16,8
Charles Lawson,4.60592E+16,8
Charles Lopez,8.72042E+16,8
Charles Mcnally,2.37072E+16,8
Charles Nealey,1.03192E+16,8
Charles Poole,1.85522E+16,8
Charles Schwartz,2.03722E+16,8
Charlotte Logie,9.31092E+16,8
Cherie White,5.63342E+16,8
Cheryl Bintner,8.55622E+16,8
Christina Green,2.55292E+16,8
Christine Duran,8.45462E+16,8
Christine Fleming,2.89622E+16,8
Christine Pickell,6.24862E+16,8
Christopher Rosa,3.28682E+16,8
Claire Trujillo,7.99942E+16,8
Clare Allen,4.25332E+16,8
Clifton Meade,7.35592E+16,8
Connie Burghard,6.49962E+16,8
Cornelia Mcconnell,4.93292E+16,8
Crystal Tarantino,2.02602E+16,8
Curtis Freiseis,4.06132E+16,8
Cynthia Kaltz,1.18232E+16,8
Dallas Stanley,9.26542E+16,8
Dan Erskine,5.29122E+16,8
Daniel Fountain,8.20312E+16,8
Daniel Grier,9.59272E+16,8
Danny Fraser,8.70962E+16,8
David Lianes,3.96412E+16,8
David Mcginty,2.20352E+16,8
David Mitchell,3.02732E+16,8
David Ray,4.53902E+16,8
David Ray,4.23572E+16,8
David Schlossberg,6.13182E+16,8
David Zant,1.15572E+16,8
Debra Holley,2.24142E+16,8
Deetta Aguilar,8.17782E+16,8
Delia Lysiak,1.42392E+16,8
Dennis Shaw,2.08742E+16,8
Derek Stevens,9.43552E+16,8
Diana Pitchford,3.30352E+16,8
Don Soto,7.30482E+16,8
Donald Woods,2.71602E+16,8
Donna Gandy,2.27022E+16,8
Donna Lewis,7.69212E+16,8
Donnell Navarra,2.23512E+16,8
Doris Foster,9.44432E+16,8
Doris Koopman,9.96872E+16,8
Dorothy Aden,6.58582E+16,8
Dorothy Kaschak,1.91602E+16,8
Dorothy Mccroskey,7.11562E+16,8
Douglas Huizar,2.92182E+16,8
Eddie Bodey,5.64302E+16,8
Eddie Jones,4.12212E+16,8
Edith Costa,9.70662E+16,8
Edward Baeza,9.70202E+16,8
Edward Fischer,8.36652E+16,8
Edward Jackson,1.38852E+16,8
Edward Shepard,5.00712E+16,8
Edward Smith,9.95612E+16,8
Elaine Timlin,2.94972E+16,8
Elbert Biggs,8.82582E+16,8
Elizabeth Bussman,4.06172E+16,8
Ellis King,3.43482E+16,8
Emmitt Mundell,9.13092E+16,8
Eric Elvin,5.95572E+16,8
Ernestine Cowell,5.72312E+16,8
Ervin Erskine,1.74862E+16,8
Estella Bergan,8.16272E+16,8
Evelyn Herrera,4.16152E+16,8
Faustina Hernandez,7.66272E+16,8
Ferdinand Masters,7.24982E+16,8
Florence Graf,8.43312E+16,8
Frances Ammons,9.13862E+16,8
Frances Oneill,9.84482E+16,8
Francisco Glasper,7.67492E+16,8
Frank Rulli,1.98482E+16,8
Franklin Nunez,4.45272E+16,8
Freda Phillips,1.84732E+16,8
Freda Simmons,3.80512E+16,8
Gary Allen,8.77022E+16,8
Gary Thompson,5.24022E+16,8
Geoffrey Sullivan,8.05722E+16,8
George Ackerman,9.27952E+16,8
George Thompson,5.90452E+16,8
Gerald Cavender,8.14782E+16,8
Gertrude Stewart,8.96272E+16,8
Gladys Rosenthal,1.55702E+16,8
Gloria Diggs,9.89692E+16,8
Grant Mccary,5.24842E+16,8
Gwendolyn Rodriguez,3.05632E+16,8
Hans Culp,3.72042E+16,8
Hans Richardson,7.77942E+16,8
Harold Brown,2.70042E+16,8
Harvey Gaskins,8.21222E+16,8
Henrietta Jackson,9.57662E+16,8
Henry Kopp,1.54672E+16,8
Holly Douglas,9.84152E+16,8
Homer Willis,3.65752E+16,8
Ian Salano,2.33702E+16,8
Irene Nelsen,8.55562E+16,8
Ismael Olsen,9.80832E+16,8
Ivonne Bennett,7.21082E+16,8
Jack Rojas,7.78372E+16,8
Jaime Myers,6.36832E+16,8
Jaime Ousley,6.85342E+16,8
James Arias,1.22502E+16,8
James Clukey,3.08542E+16,8
James Hall,5.92672E+16,8
James Mccarville,1.32482E+16,8
James Piirto,4.24262E+16,8
James Smith,2.76832E+16,8
James Smith,5.77252E+16,8
James Vineyard,8.44312E+16,8
Jamison Leider,1.65382E+16,8
Jane Jacobs,6.11232E+16,8
Janet Cronk,9.61892E+16,8
Jason Larson,7.14972E+16,8
Jason Mason,7.40922E+16,8
Jayne Harrison,6.03332E+16,8
Jean Brewer,9.99372E+16,8
Jeffrey Baylon,2.07232E+16,8
Jeffrey Holloway,6.38902E+16,8
Jeffrey Marc,5.49492E+16,8
Jeffrey Pena,2.55472E+16,8
Jennifer Albright,1.27742E+16,8
Jennifer Harris,5.67362E+16,8
Jennifer Jackson,1.82562E+16,8
Jessica Perry,8.74282E+16,8
Jessie Shell,9.39602E+16,8
Joanne Mitchell,7.54502E+16,8
John Costello,5.71182E+16,8
John Hill,1.95762E+16,8
John Hunt,1.72832E+16,8
John Ince,5.71472E+16,8
John Martinez,4.88172E+16,8
John Measheaw,3.66162E+16,8
John Peterson,4.55752E+16,8
John Watson,5.24932E+16,8
Jon Lema,2.37052E+16,8
Jonathan Franch,6.35772E+16,8
Jordan Pennington,1.15292E+16,8
Joseph Carver,4.59032E+16,8
Joseph Hibbard,1.69162E+16,8
Joseph Mcfarland,4.64892E+16,8
Joseph Mcwhorter,6.70192E+16,8
Joseph Young,2.56962E+16,8
Judith Lamar,3.45512E+16,8
Judith Weimer,9.07562E+16,8
Julie Cornett,5.49812E+16,8
Julie Delatorre,5.32622E+16,8
Julie Ward,2.93102E+16,8
Julio Macleod,5.63972E+16,8
June Scott,8.32702E+16,8
Justin Rank,6.19092E+16,8
Karen Doyle,8.29602E+16,8
Karen Mccain,7.54292E+16,8
Karen Wiltberger,3.19252E+16,8
Katherine Bridges,9.54832E+16,8
Katherine Robertson,4.56102E+16,8
Kathleen Fields,3.44182E+16,8
Kathleen Hubler,5.29162E+16,8
Katie Crandall,2.08622E+16,8
Kay Wright,2.07862E+16,8
Kellye Rivers,8.49162E+16,8
Kendra Schiller,3.44112E+16,8
Kenneth Richardson,9.19522E+16,8
Kenny Hall,4.44952E+16,8
Kent Ward,1.49042E+16,8
Kermit Price,7.91042E+16,8
Kim Campbell,2.68402E+16,8
Kim Nelson,5.68592E+16,8
Kimberly Jones,1.51762E+16,8
Kirk Rivera,5.15702E+16,8
Kristina Morin,4.17892E+16,8
Kyle Purvis,2.02302E+16,8
Lamont Anglin,5.74042E+16,8
Laura Noel,6.55572E+16,8
Lauren Arrington,2.60962E+16,8
Laurie Odom,3.87212E+16,8
Lawrence Blanchard,4.30762E+16,8
Lawrence Mondragon,5.81352E+16,8
Lee Correy,2.46662E+16,8
Lee Murphy,6.83922E+16,8
Lee Price,4.87972E+16,8
Lee Wright,7.12712E+16,8
Lelia Garcia,8.90172E+16,8
Leon Ek,6.64392E+16,8
Leonard Halsema,4.97172E+16,8
Leroy Gardner,4.87182E+16,8
Lillian Hughes,8.56762E+16,8
Lillian Martinez,5.64222E+16,8
Linda Mcarthur,9.41542E+16,8
Linda Mosher,3.64352E+16,8
Linda Zavala,8.77652E+16,8
Lisa Linehan,1.10642E+16,8
Lisa Sandoval,3.02172E+16,8
Lori Gonzales,6.77362E+16,8
Luba Machado,2.74312E+16,8
Lucille Mccrimmon,9.47272E+16,8
Lucy Rann,5.25942E+16,8
Lucy Young,6.45512E+16,8
Lynn Sander,5.71192E+16,8
Lynn Snell,8.01522E+16,8
Mamie Runge,4.57712E+16,8
Manuel Monroe,8.91322E+16,8
Manuela Ortega,9.79832E+16,8
Marcus Holdridge,1.45102E+16,8
Margaret Bartley,2.55472E+16,8
Margaret Borowski,4.76652E+16,8
Margaret Fralin,9.14482E+16,8
Margaret Mathis,2.73312E+16,8
Margaret Ursprung,5.33122E+16,8
Margarett Squires,9.24212E+16,8
Marian Garcia,6.55392E+16,8
Maritza Goulding,6.99282E+16,8
Mark Luallen,4.37662E+16,8
Mark Ward,9.67292E+16,8
Martha Hudgins,3.35102E+16,8
Mary Alarcon,3.93632E+16,8
Mary Cunningham,4.84612E+16,8
Mary Kenimer,5.81282E+16,8
Mary Khensovan,7.39632E+16,8
Mary Lee,8.89092E+16,8
Mary Meehan,9.75302E+16,8
Mary Stevens,2.82682E+16,8
Mary Stout,7.34802E+16,8
Mary Thews,9.64462E+16,8
Maryann Tew,2.21982E+16,8
Mathilde Rohr,4.43772E+16,8
Matthew Knight,2.82592E+16,8
Matthew Roberts,7.06412E+16,8
Megan Levites,9.65752E+16,8
Melissa Velasquez,4.73382E+16,8
Michael Griffin,3.65522E+16,8
Michael Massey,7.54432E+16,8
Michael Nemith,7.16392E+16,8
Michael Owen,5.59312E+16,8
Michael Schuldt,9.77032E+16,8
Michael Shea,9.70662E+16,8
Michelle Ridenour,8.85092E+16,8
Michelle Wolfe,6.75232E+16,8
Miguel Lockwood,9.87652E+16,8
Miguel Starns,3.16662E+16,8
Mildred Stice,4.86792E+16,8
Mirta Lake,9.01302E+16,8
Misty Borek,7.57862E+16,8
Moises Ledin,4.08802E+16,8
Monica Miller,8.83092E+16,8
Nanette Bowman,5.62202E+16,8
Naoma Schrader,8.01472E+16,8
Nathan Bison,4.15282E+16,8
Nicole Perez,3.01142E+16,8
Norma Cutting,6.16502E+16,8
Norma Matthews,4.96522E+16,8
Oliva Trusty,9.55682E+16,8
Olive Okane,2.30612E+16,8
Oliver Mattson,7.59352E+16,8
Oliver Morgan,2.50292E+16,8
Otis Bowar,3.24912E+16,8
Patricia Andrews,3.09962E+16,8
Patricia Masser,9.18792E+16,8
Patricia Mcgee,6.94392E+16,8
Patricia Meyer,6.79492E+16,8
Patricia Wells,9.28562E+16,8
Patty Lacefield,8.11412E+16,8
Patty Scerra,3.41682E+16,8
Paul Cheatwood,9.66982E+16,8
Paul Cummings,2.37202E+16,8
Paula Carpenter,7.34882E+16,8
Paula Curtiss,1.72312E+16,8
Paulette Saldana,3.68642E+16,8
Pedro Capron,1.08992E+16,8
Pedro Shinabery,7.05842E+16,8
Peter Rodriquez,5.30802E+16,8
Peter Thompson,3.79022E+16,8
Peter Venable,6.71212E+16,8
Phillip Gomez,1.89402E+16,8
Ralph Olson,8.31882E+16,8
Ralph Pace,5.20252E+16,8
Ramiro Thomas,4.63232E+16,8
Randolph Garcia,2.52632E+16,8
Randy Corrie,1.51892E+16,8
Randy Tobias,4.04012E+16,8
Ray Bryant,2.63862E+16,8
Raymond Rincon,3.35592E+16,8
Rebbecca Abdullah,2.97652E+16,8
Rebecca Moran,1.02132E+16,8
Renna Lucas,6.15742E+16,8
Reuben Miner,5.37362E+16,8
Richard Gilchrist,8.09682E+16,8
Richard Harris,4.51372E+16,8
Richard Malloy,6.89942E+16,8
Rickey Williams,9.71182E+16,8
Ricky Warren,9.27502E+16,8
Robert Barnard,1.36432E+16,8
Robert Brown,8.68892E+16,8
Robert Mccune,3.32062E+16,8
Robert Williams,9.72472E+16,8
Rogelio Garza,6.61442E+16,8
Ronald Haines,1.14242E+16,8
Ruth Fredrickson,3.94712E+16,8
Ruth Gaskins,1.96662E+16,8
Ryan White,7.70672E+16,8
Salome Decoteau,7.06512E+16,8
Salvatore Kestner,1.34942E+16,8
Sammie Davis,3.60482E+16,8
Samuel Ayala,2.14222E+16,8
Sandra Alu,2.41572E+16,8
Sara Simpson,6.29462E+16,8
Sarah Cobb,7.21062E+16,8
Scott Horton,5.59832E+16,8
Shannon Downin,6.99912E+16,8
Sharon Davidson,7.93362E+16,8
Sheena Steffes,2.06922E+16,8
Shelley Merrell,2.08562E+16,8
Sherilyn Walker,7.28772E+16,8
Sherri Lomax,9.51692E+16,8
Sherry Getty,8.28862E+16,8
Shirley Innocent,8.11922E+16,8
Shirley Lebarron,8.31062E+16,8
Simone Logan,8.43382E+16,8
Socorro Johnson,1.75372E+16,8
Sook Moore,3.34432E+16,8
Stacey Gardner,3.04692E+16,8
Stephanie Murray,9.22682E+16,8
Steve Sanders,9.76652E+16,8
Steven Mendez,7.33742E+16,8
Steven Patz,3.34652E+16,8
Steven Stevens,2.71272E+16,8
Susan Franklin,5.57882E+16,8
Susan Rangel,8.05492E+16,8
Sylvia Kee,5.62472E+16,8
Sylvia Ross,6.69722E+16,8
Tamara Faler,2.28712E+16,8
Tami Clendenin,4.01142E+16,8
Teresa Hemingway,3.14722E+16,8
Teresa Perdue,8.26432E+16,8
Teresa Rusboldt,1.80242E+16,8
Theodore Gilley,9.21152E+16,8
Thomas Fountain,4.00162E+16,8
Thomas Lockwood,3.12062E+16,8
Thomas Takacs,3.53272E+16,8
Tiffany Nieman,2.01282E+16,8
Timothy Beattie,8.01352E+16,8
Tom Sargent,4.41732E+16,8
Tony Mattos,3.03492E+16,8
Travis Sheppard,3.26952E+16,8
Travis Wagers,6.94442E+16,8
Trina Durnin,1.20062E+16,8
Virginia Gonzalez,4.45482E+16,8
Virginia Lopez,9.25442E+16,8
Virginia Reinschmidt,3.06322E+16,8
Viviana Williams,6.46822E+16,8
Walter Quiroz,9.78172E+16,8
Wendy Bricker,5.67312E+16,8
William Ku,4.31612E+16,8
William Mckinnon,2.04392E+16,8
William Mclarney,4.45972E+16,8
Willie Lindemann,2.22352E+16,8
Willie Song,3.47632E+16,8
Aaron Mendosa,1.08472E+16,8
Aaron Odell,7.01632E+16,8
Alan Mejia,1.55842E+16,8
Albert Martin,1.53712E+16,8
Alejandro Navarro,4.13302E+16,8
Alfred Poulin,2.52282E+16,8
Alice Fatula,4.67062E+16,8
Amanda Barajas,7.91922E+16,8
Amanda Whitman,8.44372E+16,8
Andre Everson,6.34222E+16,8
Andrew Maldonado,7.92302E+16,8
Anita Boll,3.33212E+16,8
Anita Haynes,2.92372E+16,8
Anne Williams,4.41592E+16,8
Annette Maly,1.87602E+16,8
Annie Chambers,5.31082E+16,8
Annie Kelty,6.86862E+16,8
Annie Sosa,6.19182E+16,8
April Kinkelaar,3.30042E+16,8
Arlene Nickson,3.30462E+16,8
Arthur Horst,3.09322E+16,8
Arthur King,6.16552E+16,8
Austin Mccoy,5.03462E+16,8
Barbara Harbin,8.65112E+16,8
Barbara Romine,7.96782E+16,8
Becky Foster,1.19242E+16,8
Bernard Corbett,7.06572E+16,8
Beverly Sugarman,2.18062E+16,8
Beverly West,8.14832E+16,8
Bruce Ross,9.80122E+16,8
Candice Kemp,5.74062E+16,8
Candice Loyd,3.78182E+16,8
Cara Price,7.16092E+16,8
Carol Westervelt,9.89892E+16,8
Carolyn Vargas,6.10912E+16,8
Carrie Beck,7.23202E+16,8
Catherine Luttrell,9.05772E+16,8
Catherine Parks,2.55472E+16,8
Cathryn Sierra,6.05662E+16,8
Celia Phillips,3.55412E+16,8
Charity Kamaka,7.70632E+16,8
Charles Cosio,1.04732E+16,8
Cheryl Allison,2.91982E+16,8
Christina Rennemeyer,8.34862E+16,8
Christoper Brown,4.80282E+16,8
Christopher Aveado,3.13092E+16,8
Christopher Lee,1.96662E+16,8
Christopher Phillips,2.30432E+16,8
Cindy Guzman,5.50292E+16,8
Claire Little,5.64112E+16,8
Claire Schmidt,9.39912E+16,8
Clark Carson,4.98012E+16,8
Colin Cooley,8.00592E+16,8
Corey Chapman,7.05612E+16,8
Corey Keeler,6.36442E+16,8
Courtney Woodard,1.55542E+16,8
Cristina Magner,4.20132E+16,8
Crystal Cowles,8.79122E+16,8
Cynthia Griffin,9.97472E+16,8
Dale Scott,2.40982E+16,8
Daniel Carper,9.09582E+16,8
Daniel Gray,6.41352E+16,8
Danyelle Merriam,5.47352E+16,8
Darin Ekmark,1.25532E+16,8
Darlene Macklin,3.24622E+16,8
Darryl Lafferty,6.08432E+16,8
David Adams,5.39672E+16,8
David Brown,7.60792E+16,8
David Carter,2.43142E+16,8
David Ranieri,9.11492E+16,8
David Slone,4.91062E+16,8
David Sparks,9.80022E+16,8
Dawn Vellekamp,5.79952E+16,8
Deborah Kendall,1.38812E+16,8
Debra Ward,6.56442E+16,8
Dennis Gross,3.53512E+16,8
Dennis Mitchell,5.68742E+16,8
Dennis Moore,7.76012E+16,8
Donald Dapolito,4.55522E+16,8
Donald Kingsbury,4.40102E+16,8
Donald Kraeger,8.52362E+16,8
Dong Price,4.01982E+16,8
Donna Park,2.54742E+16,8
Dorothy Lamont,5.25872E+16,8
Douglas Bridgeman,5.88272E+16,8
Edris Pollard,4.42552E+16,8
Elizabeth Back,6.30402E+16,8
Elizabeth Orosco,6.73742E+16,8
Elizabeth Russell,3.06632E+16,8
Emily Kelley,8.97502E+16,8
Emma Ansley,7.20492E+16,8
Erin Brittain,5.94302E+16,8
Eugenio Legere,1.72172E+16,8
Evelyn Martinez,7.82372E+16,8
Evette Hayes,3.19102E+16,8
Faye Jaeger,4.58552E+16,8
Florence Jones,3.04292E+16,8
Frank Heim,3.21242E+16,8
Frank Horton,9.30152E+16,8
Frank Kruger,6.86002E+16,8
Franklin Spradley,4.64362E+16,8
Gary Walls,2.27952E+16,8
Gary Whitaker,8.59822E+16,8
Gayle Williamson,9.36692E+16,8
George Cowley,4.17832E+16,8
George Hall,5.11082E+16,8
George Yates,9.46722E+16,8
Georgia Oneil,1.13572E+16,8
Geraldine Isbell,9.01762E+16,8
Gertrude James,9.29182E+16,8
Gertrude Norris,4.30062E+16,8
Gilbert Carr,4.74632E+16,8
Gregory Bolar,2.55042E+16,8
Guillermo Weaver,7.32232E+16,8
Gwendolyn Green,5.20752E+16,8
Hannah Long,2.68102E+16,8
Harold Boykin,9.43602E+16,8
Helen Markow,3.48372E+16,8
Herbert Henkel,4.32562E+16,8
Ian Rousseau,6.23402E+16,8
Ilene Wilkerson,4.98612E+16,8
India Waters,4.10652E+16,8
Irene Hubert,2.70862E+16,8
Ivory Matthews,5.09782E+16,8
Jacquelyn Johnson,8.55532E+16,8
James Brandi,7.15092E+16,8
James Logan,1.16432E+16,8
James Moore,6.88902E+16,8
James Morris,7.36102E+16,8
James Rae,9.26122E+16,8
James Ramos,5.80182E+16,8
Janet Johnston,1.93932E+16,8
Jason Blocker,5.98242E+16,8
Jennifer Heyward,8.80212E+16,8
Jennifer Lewis,5.26862E+16,8
Jennifer Marceau,1.68292E+16,8
Jerry King,2.83242E+16,8
Jessica Edmondson,2.17772E+16,8
Jill Martinez,1.22022E+16,8
Jill Stein,3.54012E+16,8
John Andreas,4.44372E+16,8
John Villegas,4.13512E+16,8
John Wright,3.77482E+16,8
Johnnie Miller,8.26152E+16,8
Jordan Lansberry,2.43712E+16,8
Jordan Malloy,2.89192E+16,8
Jose Tan,4.22172E+16,8
Joseph Giannetti,1.59162E+16,8
Joseph Goodman,8.19102E+16,8
Joseph Grossmann,3.75172E+16,8
Joseph Jaudon,6.23902E+16,8
Joseph Lentz,4.78152E+16,8
Joyce Sloat,1.96402E+16,8
Juan Morris,6.56522E+16,8
Judy Bauer,9.07202E+16,8
Julie Burkhart,5.71832E+16,8
Julie Rangel,4.99562E+16,8
Karen Caldwell,8.55742E+16,8
Karen Dunn,2.66562E+16,8
Karen Gordon,8.85652E+16,8
Karen Herman,4.86122E+16,8
Karen Reed,3.30172E+16,8
Karla Warden,3.12202E+16,8
Kathleen Gutierrez,9.91992E+16,8
Kathy Laban,1.15862E+16,8
Kathy Witt,2.82772E+16,8
Kelly Jenkins,9.76642E+16,8
Kenneth James,8.52382E+16,8
Kenneth Marrs,1.13362E+16,8
Kevin Anderson,3.16602E+16,8
Kevin Hearne,6.64532E+16,8
Kimberlie Thurmer,6.29302E+16,8
Kristi Brady,9.10032E+16,8
Kristin Perry,3.93262E+16,8
Krystle Pimentel,1.22162E+16,8
Lashawn Lamb,8.97312E+16,8
Lauri Ledbetter,8.34702E+16,8
Lee Polito,6.90972E+16,8
Leeann Molina,3.73512E+16,8
Leonard Falcon,5.06752E+16,8
Leslie Mattie,3.23812E+16,8
Lillian Osbeck,5.28252E+16,8
Linda Bohnert,1.05572E+16,8
Linda Marshall,8.26042E+16,8
Linda Wampler,9.38852E+16,8
Lucille Tennies,3.54372E+16,8
Luella Cleek,1.21802E+16,8
Lula Dawson,5.85152E+16,8
Lynn Hughes,8.84672E+16,8
Marc Coleman,9.50282E+16,8
Marcus Miller,6.55922E+16,8
Margaret Goldsmith,3.56572E+16,8
Margaret Mcdougald,7.47802E+16,8
Margie Swanson,5.41412E+16,8
Marilyn Familia,5.23042E+16,8
Marion Musto,5.15532E+16,8
Marjorie Hipple,7.77972E+16,8
Marjorie Williamson,2.77342E+16,8
Mark Hernandez,1.91102E+16,8
Mark Levesque,8.11052E+16,8
Mark Samford,6.55942E+16,8
Marty Hollis,4.29492E+16,8
Mary Maldonado,3.38702E+16,8
Mary Mcconville,1.65462E+16,8
Mary Mcleod,6.18562E+16,8
Mary Stafford,3.07412E+16,8
Matthew Canter,3.83562E+16,8
Matthew Jacobs,4.39432E+16,8
Megan Robinson,3.95612E+16,8
Melissa Krebs,5.71752E+16,8
Merlin Pratt,8.46372E+16,8
Michael Cather,6.32012E+16,8
Michael Figueredo,7.56972E+16,8
Michael Fulkerson,1.99932E+16,8
Micheal Rankins,8.58232E+16,8
Micheal Shenk,9.59862E+16,8
Michelle Adams,6.63372E+16,8
Michelle Cooks,2.47662E+16,8
Michelle Hahn,5.11372E+16,8
Michelle Mitchell,1.92722E+16,8
Michelle Rimson,9.52502E+16,8
Mildred Russo,2.63962E+16,8
Mildred Slauson,6.43302E+16,8
Min Ramos,9.05952E+16,8
Newton Hancock,3.61362E+16,8
Oleta Gainer,5.65302E+16,8
Owen Frandsen,5.95132E+16,8
Pablo Bridwell,1.31362E+16,8
Pamela Schroeder,3.45422E+16,8
Patricia Castellanos,5.22242E+16,8
Patricia Phillips,5.57722E+16,8
Patricia Provencher,5.15532E+16,8
Patrick Collier,8.44912E+16,8
Patsy Lucero,9.39732E+16,8
Paul Perry,1.56922E+16,8
Pauline Lachance,8.33972E+16,8
Penelope Mccloud,5.20142E+16,8
Philip Greenhalgh,2.82612E+16,8
Philip Rhead,3.93982E+16,8
Phyllis Bordelon,1.61502E+16,8
Phyllis Higgins,6.20062E+16,8
Randall Scott,6.38312E+16,8
Raymond Litteral,5.50442E+16,8
Raymond Nicely,2.30562E+16,8
Raymond Sanchez,6.94892E+16,8
Richard Reynolds,6.20382E+16,8
Richard Self,5.89732E+16,8
Rick Spore,1.91762E+16,8
Rico Beaman,5.59592E+16,8
Rita Heidrick,3.58532E+16,8
Robert Lia,5.15172E+16,8
Robert Mclaughlin,7.43282E+16,8
Robert Ota,7.69562E+16,8
Robert Owen,5.13372E+16,8
Robert Powell,9.10432E+16,8
Robert Stafford,6.98912E+16,8
Robert Wesley,6.13242E+16,8
Roderick Moore,5.85812E+16,8
Ronald Ahearn,3.20082E+16,8
Ronald Blackburn,7.95262E+16,8
Ronald Ferguson,6.28032E+16,8
Rose Cook,8.70622E+16,8
Ruby Baker,4.65212E+16,8
Ruby Bethea,8.72422E+16,8
Sadie Boyle,6.39542E+16,8
Sammie Reinhardt,5.65632E+16,8
Scott Smith,9.02992E+16,8
Sean Findlay,6.64942E+16,8
Sean Noffsinger,2.93072E+16,8
Sebastian Gantt,3.23122E+16,8
Sherril Keen,9.88152E+16,8
Shirley Kenkel,5.46562E+16,8
Sondra Mcmahon,2.43732E+16,8
Sophie Perrin,3.06422E+16,8
Stacy Tobar,1.11192E+16,8
Stella Stanley,9.45592E+16,8
Stephanie Alvarado,7.30962E+16,8
Stephanie Mcnally,9.97262E+16,8
Stephanie Ricker,4.09632E+16,8
Stephen Cordova,1.14882E+16,8
Stephen Fentress,9.10932E+16,8
Stephen Lees,6.19012E+16,8
Steven Goodwin,2.30202E+16,8
Sueann Patino,5.73232E+16,8
Sylvia Vereen,8.84882E+16,8
Tamara Schuman,9.72442E+16,8
Tammie Whitfield,8.42812E+16,8
Tammy Ahern,1.53422E+16,8
Tammy Connors,3.76822E+16,8
Ted Heineman,3.44602E+16,8
Terrance Burkett,6.30332E+16,8
Terry Brooks,8.80532E+16,8
Terry Good,5.84262E+16,8
Theresa Dillard,3.52402E+16,8
Theresa Lovely,6.31692E+16,8
Therese Severson,5.69352E+16,8
Thomas Papa,1.87902E+16,8
Thomas Scholler,6.79982E+16,8
Timothy Knight,8.62602E+16,8
Timothy Rountree,9.05142E+16,8
Tonia Salas,4.62202E+16,8
Tony Gebo,5.60962E+16,8
Tracy Ford,8.25482E+16,8
Tyrone Gavin,2.12802E+16,8
Valeria Williams,7.15062E+16,8
Vanessa Davis,3.86352E+16,8
Vickie Tabor,5.81672E+16,8
Vickie Underwood,5.28672E+16,8
Vincent Parrish,9.02872E+16,8
Virginia Lingle,5.91512E+16,8
Walter Bruce,5.62682E+16,8
Wanda Jefferys,6.75152E+16,8
Wendy Bartlett,7.01652E+16,8
William Chappell,2.54872E+16,8
William Dunn,8.63642E+16,8
William Garay,9.65152E+16,8
William Hostetler,5.09702E+16,8
William Rominger,2.41392E+16,8
Willie Beeson,3.12842E+16,8
Yvonne Johnson,7.29052E+16,8
Agnes Larsen,4.94762E+16,8
Alan Creager,8.19802E+16,8
Alan Dunn,5.15342E+16,8
Alberto Troutman,1.68902E+16,8
Alene Alfonso,9.30832E+16,8
Alexander Wollschlager,4.84892E+16,8
Alexis Windley,1.50892E+16,8
Ali Dohse,2.25922E+16,8
Amanda Dansby,3.57532E+16,8
Amelia Bermudez,7.26932E+16,8
Andrew Stender,9.71712E+16,8
Annie Lesperance,4.93492E+16,8
Annie Saxbury,8.74622E+16,8
Annie Smith,7.93122E+16,8
Anthony Hall,3.98112E+16,8
Anthony Russo,7.60772E+16,8
Anton Miller,7.19782E+16,8
Antonio Wilson,9.56722E+16,8
Antonio Woods,1.68082E+16,8
Arnulfo Wells,8.92402E+16,8
Arthur Mccoy,4.94972E+16,8
Arthur Moreno,8.06512E+16,8
Ashley Greenbaum,3.75072E+16,8
Barbara Grissett,3.47182E+16,8
Barbara Lewis,5.10552E+16,8
Barbara Perez,8.39982E+16,8
Barbara Rich,3.20732E+16,8
Barbara Stevens,7.36542E+16,8
Ben Nelson,9.68772E+16,8
Bertram Parr,4.81182E+16,8
Betty Rivas,5.62682E+16,8
Beverly Steelman,3.17872E+16,8
Bill Gonzalez,5.18592E+16,8
Bob Gill,2.48102E+16,8
Bradley Fehlinger,8.08492E+16,8
Bradley Williamson,2.19772E+16,8
Brandi Garrett,7.03562E+16,8
Brenda Clough,9.92332E+16,8
Brenda Lutz,4.05852E+16,8
Brenda Scott,6.70022E+16,8
Britney Shatley,3.94482E+16,8
Bryan Strawser,3.57672E+16,8
Bryce Edward,4.96902E+16,8
Caleb Lewis,4.67712E+16,8
Calvin Knox,3.29462E+16,8
Carl Lamm,4.50902E+16,8
Carmella Holmes,2.52552E+16,8
Carolyn Martin,3.24812E+16,8
Cecilia Carranza,9.39972E+16,8
Charles Colombo,9.23922E+16,8
Charles Davis,8.84302E+16,8
Charles Wright,5.09482E+16,8
Charline Edwards,6.33612E+16,8
Charlotte Fowler,4.29752E+16,8
Charlotte Guthrie,9.61022E+16,8
Christine Pentek,2.04732E+16,8
Christopher Davis,1.25482E+16,8
Christopher Fong,6.10552E+16,8
Christopher Reeves,1.13452E+16,8
Chung Howard,4.43372E+16,8
Cindy Duffy,3.54892E+16,8
Cindy Ramirez,1.82532E+16,8
Clayton Goldberg,4.57772E+16,8
Clinton Brown,4.21222E+16,8
